timepoint,zone,gross_load
20,321,0.0
20,322,0.0
20,323,0.0
20,324,0.0
20,325,0.0
21,301,62.23410314526316
21,302,55.89544449157895
21,303,103.72350524210528
21,304,42.64188548842105
21,305,40.913160401052636
21,306,78.36887062736842
21,307,72.0302119736842
21,308,98.53732998
21,309,100.84229676315789
21,310,112.36713067894738
21,311,0.0
21,312,0.0
21,313,152.70404938421052
21,314,111.7908889831579
21,315,182.66861756526316
21,316,57.62416957894737
21,317,0.0
21,318,191.88848469789474
21,319,104.29974693789474
21,320,73.75893706105263
21,321,0.0
21,322,0.0
21,323,0.0
21,324,0.0
21,325,0.0
22,301,58.76621321684211
22,302,52.78076557438597
22,303,97.94368869473685
22,304,40.26573868561403
22,305,38.63334387403509
22,306,74.00189812491229
22,307,68.01645048245614
22,308,93.04650425999999
22,309,95.2230306754386
22,310,106.10566275263159
22,311,0.0
22,312,0.0
22,313,144.19487502280703
22,314,105.56153114877193
22,315,172.48971842350878
22,316,54.41316038596491
22,317,0.0
22,318,181.19582408526315
22,319,98.48782029859649
22,320,69.64884529403508
22,321,0.0
22,322,0.0
22,323,0.0
22,324,0.0
22,325,0.0
23,301,54.37583045052632
23,302,48.8375514231579
23,303,90.62638408421053
23,304,37.257513456842105
23,305,35.74707372210526
23,306,68.47326797473684
23,307,62.934988947368424
23,308,86.09506488
23,309,88.1089845263158
23,310,98.17858275789474
23,311,0.0
23,312,0.0
23,313,133.42217656842107
23,314,97.6751028463158
23,315,159.6031319705263
23,316,50.34799115789474
23,317,0.0
23,318,167.6588105557895
23,319,91.12986399578948
23,320,64.44542868210526
23,321,0.0
23,322,0.0
23,323,0.0
23,324,0.0
23,325,0.0
24,301,49.76336603368421
24,302,44.69487504877193
24,303,82.93894338947368
24,304,34.09712117122807
24,305,32.71480544807017
24,306,62.66497944982456
24,307,57.59648846491227
24,308,78.79199621999999
24,309,80.63508385087718
24,310,89.85052200526316
24,311,0.0
24,312,0.0
24,313,122.10455554561402
24,314,89.38975009754385
24,315,146.0646947470175
24,316,46.077190771929814
24,317,0.0
24,318,153.4370452705263
24,319,83.39971529719297
24,320,58.978804188070164
24,321,0.0
24,322,0.0
24,323,0.0
24,324,0.0
24,325,0.0
