,hour,dispatch,dual,offer,lmp,capacity
314_PV_4-11,11,0.000000,0.000000,0.000000,0.000000,40.300000
313_PV_2-11,11,0.000000,0.000000,0.000000,0.000000,76.000000
310_PV_1-11,11,40.000000,0.000000,0.000000,0.000000,40.000000
324_PV_1-11,11,39.400000,0.000000,0.000000,0.000000,39.400000
312_PV_1-11,11,73.800000,0.000000,0.000000,0.000000,73.800000
310_PV_2-11,11,39.700000,0.000000,0.000000,0.000000,39.700000
324_PV_2-11,11,40.600000,0.000000,0.000000,0.000000,40.600000
324_PV_3-11,11,40.500000,0.000000,0.000000,0.000000,40.500000
319_PV_1-11,11,153.600000,0.000000,0.000000,0.000000,153.600000
308_RTPV_1-11,11,70.300000,0.000000,0.000000,0.000000,70.300000
313_RTPV_1-11,11,0.000000,0.000000,0.000000,0.000000,70.400000
313_RTPV_2-11,11,44.900000,0.000000,0.000000,0.000000,44.900000
313_RTPV_3-11,11,43.800000,0.000000,0.000000,0.000000,43.800000
313_RTPV_4-11,11,0.000000,0.000000,0.000000,0.000000,43.500000
313_RTPV_5-11,11,0.000000,0.000000,0.000000,0.000000,45.700000
313_RTPV_6-11,11,0.000000,0.000000,0.000000,0.000000,45.400000
313_RTPV_7-11,11,0.000000,0.000000,0.000000,0.000000,45.700000
313_RTPV_8-11,11,0.000000,0.000000,0.000000,0.000000,44.600000
313_RTPV_9-11,11,45.600000,0.000000,0.000000,0.000000,45.600000
313_RTPV_10-11,11,0.000000,0.000000,0.000000,0.000000,46.100000
313_RTPV_11-11,11,0.000000,0.000000,0.000000,0.000000,46.800000
313_RTPV_12-11,11,0.000000,0.000000,0.000000,0.000000,19.300000
320_RTPV_1-11,11,0.000000,0.000000,0.000000,0.000000,19.300000
320_RTPV_2-11,11,0.000000,0.000000,0.000000,0.000000,19.200000
320_RTPV_3-11,11,0.000000,0.000000,0.000000,0.000000,18.900000
313_RTPV_13-11,11,0.000000,0.000000,0.000000,0.000000,19.300000
320_RTPV_4-11,11,0.000000,0.000000,0.000000,0.000000,19.600000
320_RTPV_5-11,11,0.000000,0.000000,0.000000,0.000000,20.800000
320_RTPV_6-11,11,0.000000,0.000000,0.000000,0.000000,6.300000
309_WIND_1-11,11,129.800000,0.000000,0.000000,0.000000,129.800000
317_WIND_1-11,11,176.939412,0.000000,0.000000,0.000000,730.900000
303_WIND_1-11,11,556.004277,0.000000,0.000000,0.000000,686.400000
320_PV_1-12,12,0.000000,0.000000,0.000000,0.000000,39.200000
314_PV_1-12,12,39.300000,0.000000,0.000000,0.000000,39.300000
314_PV_2-12,12,0.000000,0.000000,0.000000,0.000000,40.300000
313_PV_1-12,12,0.000000,0.000000,0.000000,0.000000,76.600000
314_PV_3-12,12,0.000000,0.000000,0.000000,0.000000,77.000000
314_PV_4-12,12,24.630652,0.000000,0.000000,0.000000,40.300000
313_PV_2-12,12,0.000000,0.000000,0.000000,0.000000,78.800000
310_PV_1-12,12,39.900000,0.000000,0.000000,0.000000,39.900000
324_PV_1-12,12,39.400000,0.000000,0.000000,0.000000,39.400000
312_PV_1-12,12,76.600000,0.000000,0.000000,0.000000,76.600000
310_PV_2-12,12,39.600000,0.000000,0.000000,0.000000,39.600000
324_PV_2-12,12,40.100000,0.000000,0.000000,0.000000,40.100000
324_PV_3-12,12,0.000000,0.000000,0.000000,0.000000,40.100000
319_PV_1-12,12,0.000000,0.000000,0.000000,0.000000,154.100000
308_RTPV_1-12,12,75.400000,0.000000,0.000000,0.000000,75.400000
313_RTPV_1-12,12,75.500000,0.000000,0.000000,0.000000,75.500000
313_RTPV_2-12,12,48.400000,0.000000,0.000000,0.000000,48.400000
313_RTPV_3-12,12,0.000000,0.000000,0.000000,0.000000,49.400000
313_RTPV_4-12,12,47.900000,0.000000,0.000000,0.000000,47.900000
313_RTPV_5-12,12,0.000000,0.000000,0.000000,0.000000,49.300000
313_RTPV_6-12,12,0.000000,0.000000,0.000000,0.000000,49.100000
313_RTPV_7-12,12,0.000000,0.000000,0.000000,0.000000,49.000000
313_RTPV_8-12,12,48.500000,0.000000,0.000000,0.000000,48.500000
313_RTPV_9-12,12,0.000000,0.000000,0.000000,0.000000,48.900000
313_RTPV_10-12,12,0.000000,0.000000,0.000000,0.000000,49.100000
313_RTPV_11-12,12,0.000000,0.000000,0.000000,0.000000,49.900000
313_RTPV_12-12,12,0.000000,0.000000,0.000000,0.000000,21.100000
320_RTPV_1-12,12,0.000000,0.000000,0.000000,0.000000,21.100000
320_RTPV_2-12,12,0.000000,0.000000,0.000000,0.000000,21.100000
320_RTPV_3-12,12,0.000000,0.000000,0.000000,0.000000,20.700000
313_RTPV_13-12,12,0.000000,0.000000,0.000000,0.000000,20.700000
320_RTPV_4-12,12,0.000000,0.000000,0.000000,0.000000,20.800000
320_RTPV_5-12,12,0.000000,0.000000,0.000000,0.000000,22.300000
320_RTPV_6-12,12,0.000000,0.000000,0.000000,0.000000,6.800000
309_WIND_1-12,12,136.600000,0.000000,0.000000,0.000000,136.600000
317_WIND_1-12,12,444.023961,0.000000,0.000000,0.000000,740.700000
303_WIND_1-12,12,546.100000,0.000000,0.000000,0.000000,546.100000
320_PV_1-13,13,0.000000,0.000000,0.000000,0.000000,39.300000
314_PV_1-13,13,39.300000,0.000000,0.000000,0.000000,39.300000
314_PV_2-13,13,40.100000,0.000000,0.000000,0.000000,40.100000
313_PV_1-13,13,0.000000,0.000000,0.000000,0.000000,76.100000
314_PV_3-13,13,76.600000,0.000000,0.000000,0.000000,76.600000
314_PV_4-13,13,40.100000,0.000000,0.000000,0.000000,40.100000
313_PV_2-13,13,0.000000,0.000000,0.000000,0.000000,78.300000
310_PV_1-13,13,39.300000,0.000000,0.000000,0.000000,39.300000
324_PV_1-13,13,38.800000,0.000000,0.000000,0.000000,38.800000
312_PV_1-13,13,75.600000,0.000000,0.000000,0.000000,75.600000
310_PV_2-13,13,39.000000,0.000000,0.000000,0.000000,39.000000
324_PV_2-13,13,2.650776,0.000000,0.000000,0.000000,39.400000
324_PV_3-13,13,39.400000,0.000000,0.000000,0.000000,39.400000
319_PV_1-13,13,0.000000,0.000000,0.000000,0.000000,152.000000
308_RTPV_1-13,13,74.800000,0.000000,0.000000,0.000000,74.800000
313_RTPV_1-13,13,0.000000,0.000000,0.000000,0.000000,74.800000
313_RTPV_2-13,13,0.000000,0.000000,0.000000,0.000000,47.600000
313_RTPV_3-13,13,0.000000,0.000000,0.000000,0.000000,49.100000
313_RTPV_4-13,13,0.000000,0.000000,0.000000,0.000000,47.600000
313_RTPV_5-13,13,0.000000,0.000000,0.000000,0.000000,48.300000
313_RTPV_6-13,13,0.000000,0.000000,0.000000,0.000000,47.700000
313_RTPV_7-13,13,0.000000,0.000000,0.000000,0.000000,48.500000
313_RTPV_8-13,13,0.000000,0.000000,0.000000,0.000000,47.200000
313_RTPV_9-13,13,21.087282,0.000000,0.000000,0.000000,48.400000
313_RTPV_10-13,13,0.000000,0.000000,0.000000,0.000000,49.100000
313_RTPV_11-13,13,0.000000,0.000000,0.000000,0.000000,49.800000
313_RTPV_12-13,13,0.000000,0.000000,0.000000,0.000000,21.200000
320_RTPV_1-13,13,0.000000,0.000000,0.000000,0.000000,21.200000
320_RTPV_2-13,13,0.000000,0.000000,0.000000,0.000000,21.200000
320_RTPV_3-13,13,0.000000,0.000000,0.000000,0.000000,20.800000
313_RTPV_13-13,13,0.000000,0.000000,0.000000,0.000000,20.500000
320_RTPV_4-13,13,0.000000,0.000000,0.000000,0.000000,20.800000
320_RTPV_5-13,13,0.000000,0.000000,0.000000,0.000000,22.100000
320_RTPV_6-13,13,0.000000,0.000000,0.000000,0.000000,6.600000
309_WIND_1-13,13,135.400000,0.000000,0.000000,0.000000,135.400000
317_WIND_1-13,13,583.900000,0.000000,0.000000,0.000000,583.900000
303_WIND_1-13,13,501.700000,0.000000,0.000000,0.000000,501.700000
320_PV_1-14,14,0.000000,0.000000,0.000000,0.000000,37.900000
314_PV_1-14,14,38.000000,0.000000,0.000000,0.000000,38.000000
314_PV_2-14,14,39.100000,0.000000,0.000000,0.000000,39.100000
313_PV_1-14,14,72.100000,0.000000,0.000000,0.000000,72.100000
314_PV_3-14,14,72.400000,0.000000,0.000000,0.000000,72.400000
314_PV_4-14,14,39.000000,0.000000,0.000000,0.000000,39.000000
313_PV_2-14,14,0.000000,0.000000,0.000000,0.000000,74.300000
310_PV_1-14,14,38.800000,0.000000,0.000000,0.000000,38.800000
324_PV_1-14,14,38.100000,0.000000,0.000000,0.000000,38.100000
312_PV_1-14,14,0.000000,0.000000,0.000000,0.000000,72.500000
310_PV_2-14,14,38.500000,0.000000,0.000000,0.000000,38.500000
324_PV_2-14,14,38.700000,0.000000,0.000000,0.000000,38.700000
324_PV_3-14,14,38.700000,0.000000,0.000000,0.000000,38.700000
319_PV_1-14,14,70.996931,0.000000,0.000000,0.000000,147.300000
308_RTPV_1-14,14,70.700000,0.000000,0.000000,0.000000,70.700000
313_RTPV_1-14,14,0.000000,0.000000,0.000000,0.000000,70.700000
313_RTPV_2-14,14,0.000000,0.000000,0.000000,0.000000,43.300000
313_RTPV_3-14,14,0.000000,0.000000,0.000000,0.000000,44.700000
313_RTPV_4-14,14,0.000000,0.000000,0.000000,0.000000,44.000000
313_RTPV_5-14,14,44.100000,0.000000,0.000000,0.000000,44.100000
313_RTPV_6-14,14,0.000000,0.000000,0.000000,0.000000,44.000000
313_RTPV_7-14,14,0.000000,0.000000,0.000000,0.000000,44.400000
313_RTPV_8-14,14,0.000000,0.000000,0.000000,0.000000,43.400000
313_RTPV_9-14,14,44.400000,0.000000,0.000000,0.000000,44.400000
313_RTPV_10-14,14,0.000000,0.000000,0.000000,0.000000,44.800000
313_RTPV_11-14,14,0.000000,0.000000,0.000000,0.000000,45.500000
313_RTPV_12-14,14,19.100000,0.000000,0.000000,0.000000,19.100000
320_RTPV_1-14,14,0.000000,0.000000,0.000000,0.000000,19.100000
320_RTPV_2-14,14,0.000000,0.000000,0.000000,0.000000,19.100000
320_RTPV_3-14,14,0.000000,0.000000,0.000000,0.000000,18.800000
313_RTPV_13-14,14,0.000000,0.000000,0.000000,0.000000,18.700000
320_RTPV_4-14,14,0.000000,0.000000,0.000000,0.000000,19.000000
320_RTPV_5-14,14,0.000000,0.000000,0.000000,0.000000,20.100000
320_RTPV_6-14,14,0.000000,0.000000,0.000000,0.000000,6.200000
309_WIND_1-14,14,120.900000,0.000000,0.000000,0.000000,120.900000
317_WIND_1-14,14,476.400000,0.000000,0.000000,0.000000,476.400000
303_WIND_1-14,14,402.700000,0.000000,0.000000,0.000000,402.700000
320_PV_1-15,15,0.000000,0.000000,0.000000,0.000000,35.500000
314_PV_1-15,15,35.600000,0.000000,0.000000,0.000000,35.600000
314_PV_2-15,15,36.600000,0.000000,0.000000,0.000000,36.600000
313_PV_1-15,15,63.800000,0.000000,0.000000,0.000000,63.800000
314_PV_3-15,15,64.000000,0.000000,0.000000,0.000000,64.000000
314_PV_4-15,15,0.000000,0.000000,0.000000,0.000000,36.600000
313_PV_2-15,15,65.800000,0.000000,0.000000,0.000000,65.800000
310_PV_1-15,15,36.900000,0.000000,0.000000,0.000000,36.900000
324_PV_1-15,15,35.700000,0.000000,0.000000,0.000000,35.700000
312_PV_1-15,15,64.500000,0.000000,0.000000,0.000000,64.500000
310_PV_2-15,15,36.700000,0.000000,0.000000,0.000000,36.700000
324_PV_2-15,15,35.800000,0.000000,0.000000,0.000000,35.800000
324_PV_3-15,15,35.800000,0.000000,0.000000,0.000000,35.800000
319_PV_1-15,15,137.100000,0.000000,0.000000,0.000000,137.100000
308_RTPV_1-15,15,58.100000,0.000000,0.000000,0.000000,58.100000
313_RTPV_1-15,15,58.100000,0.000000,0.000000,0.000000,58.100000
313_RTPV_2-15,15,35.200000,0.000000,0.000000,0.000000,35.200000
313_RTPV_3-15,15,0.000000,0.000000,0.000000,0.000000,36.400000
313_RTPV_4-15,15,0.000000,0.000000,0.000000,0.000000,36.200000
313_RTPV_5-15,15,0.000000,0.000000,0.000000,0.000000,35.800000
313_RTPV_6-15,15,0.000000,0.000000,0.000000,0.000000,35.800000
313_RTPV_7-15,15,0.000000,0.000000,0.000000,0.000000,36.700000
313_RTPV_8-15,15,0.000000,0.000000,0.000000,0.000000,35.200000
313_RTPV_9-15,15,0.000000,0.000000,0.000000,0.000000,36.700000
313_RTPV_10-15,15,36.700000,0.000000,0.000000,0.000000,36.700000
313_RTPV_11-15,15,26.736444,0.000000,0.000000,0.000000,37.400000
313_RTPV_12-15,15,0.000000,0.000000,0.000000,0.000000,15.400000
320_RTPV_1-15,15,15.400000,0.000000,0.000000,0.000000,15.400000
320_RTPV_2-15,15,0.000000,0.000000,0.000000,0.000000,15.400000
320_RTPV_3-15,15,15.300000,0.000000,0.000000,0.000000,15.300000
313_RTPV_13-15,15,0.000000,0.000000,0.000000,0.000000,15.300000
320_RTPV_4-15,15,0.000000,0.000000,0.000000,0.000000,15.600000
320_RTPV_5-15,15,16.500000,0.000000,0.000000,0.000000,16.500000
320_RTPV_6-15,15,4.900000,0.000000,0.000000,0.000000,4.900000
309_WIND_1-15,15,92.500000,0.000000,0.000000,0.000000,92.500000
317_WIND_1-15,15,406.400000,0.000000,0.000000,0.000000,406.400000
303_WIND_1-15,15,305.700000,0.000000,0.000000,0.000000,305.700000
320_PV_1-16,16,29.900000,15.731579,0.000000,15.731579,29.900000
314_PV_1-16,16,30.100000,15.731579,0.000000,15.731579,30.100000
314_PV_2-16,16,31.100000,15.731579,0.000000,15.731579,31.100000
313_PV_1-16,16,47.700000,15.731579,0.000000,15.731579,47.700000
314_PV_3-16,16,47.600000,15.731579,0.000000,15.731579,47.600000
314_PV_4-16,16,31.100000,15.731579,0.000000,15.731579,31.100000
313_PV_2-16,16,49.300000,15.731579,0.000000,15.731579,49.300000
310_PV_1-16,16,30.900000,15.731579,0.000000,15.731579,30.900000
324_PV_1-16,16,30.500000,15.731579,0.000000,15.731579,30.500000
312_PV_1-16,16,48.800000,15.731579,0.000000,15.731579,48.800000
310_PV_2-16,16,30.900000,15.731579,0.000000,15.731579,30.900000
324_PV_2-16,16,30.500000,15.731579,0.000000,15.731579,30.500000
324_PV_3-16,16,30.500000,15.731579,0.000000,15.731579,30.500000
319_PV_1-16,16,113.200000,15.731579,0.000000,15.731579,113.200000
308_RTPV_1-16,16,35.200000,15.731579,0.000000,15.731579,35.200000
313_RTPV_1-16,16,35.100000,15.731579,0.000000,15.731579,35.100000
313_RTPV_2-16,16,21.600000,15.731579,0.000000,15.731579,21.600000
313_RTPV_3-16,16,22.300000,15.731579,0.000000,15.731579,22.300000
313_RTPV_4-16,16,22.000000,15.731579,0.000000,15.731579,22.000000
313_RTPV_5-16,16,21.600000,15.731579,0.000000,15.731579,21.600000
313_RTPV_6-16,16,21.900000,15.731579,0.000000,15.731579,21.900000
313_RTPV_7-16,16,22.600000,15.731579,0.000000,15.731579,22.600000
313_RTPV_8-16,16,21.200000,15.731579,0.000000,15.731579,21.200000
313_RTPV_9-16,16,22.500000,15.731579,0.000000,15.731579,22.500000
313_RTPV_10-16,16,22.300000,15.731579,0.000000,15.731579,22.300000
313_RTPV_11-16,16,22.800000,15.731579,0.000000,15.731579,22.800000
313_RTPV_12-16,16,9.100000,15.731579,0.000000,15.731579,9.100000
320_RTPV_1-16,16,9.100000,15.731579,0.000000,15.731579,9.100000
320_RTPV_2-16,16,9.100000,15.731579,0.000000,15.731579,9.100000
320_RTPV_3-16,16,9.300000,15.731579,0.000000,15.731579,9.300000
313_RTPV_13-16,16,9.300000,15.731579,0.000000,15.731579,9.300000
320_RTPV_4-16,16,9.500000,15.731579,0.000000,15.731579,9.500000
320_RTPV_5-16,16,10.000000,15.731579,0.000000,15.731579,10.000000
320_RTPV_6-16,16,3.000000,15.731579,0.000000,15.731579,3.000000
309_WIND_1-16,16,53.400000,15.731579,0.000000,15.731579,53.400000
317_WIND_1-16,16,290.200000,15.731579,0.000000,15.731579,290.200000
303_WIND_1-16,16,161.100000,15.731579,0.000000,15.731579,161.100000
320_PV_1-17,17,9.800000,25.908321,0.000000,25.908321,9.800000
314_PV_1-17,17,12.500000,25.908321,0.000000,25.908321,12.500000
314_PV_2-17,17,12.700000,25.908321,0.000000,25.908321,12.700000
313_PV_1-17,17,11.500000,25.908321,0.000000,25.908321,11.500000
314_PV_3-17,17,16.200000,25.908321,0.000000,25.908321,16.200000
314_PV_4-17,17,12.700000,25.908321,0.000000,25.908321,12.700000
313_PV_2-17,17,14.000000,25.908321,0.000000,25.908321,14.000000
310_PV_1-17,17,13.000000,25.908321,0.000000,25.908321,13.000000
324_PV_1-17,17,13.000000,25.908321,0.000000,25.908321,13.000000
312_PV_1-17,17,19.400000,25.908321,0.000000,25.908321,19.400000
310_PV_2-17,17,14.400000,25.908321,0.000000,25.908321,14.400000
324_PV_2-17,17,13.200000,25.908321,0.000000,25.908321,13.200000
324_PV_3-17,17,13.200000,25.908321,0.000000,25.908321,13.200000
319_PV_1-17,17,29.400000,25.908321,0.000000,25.908321,29.400000
308_RTPV_1-17,17,4.100000,25.908321,0.000000,25.908321,4.100000
313_RTPV_1-17,17,4.000000,25.908321,0.000000,25.908321,4.000000
313_RTPV_2-17,17,1.800000,25.908321,0.000000,25.908321,1.800000
313_RTPV_3-17,17,2.300000,25.908321,0.000000,25.908321,2.300000
313_RTPV_4-17,17,2.600000,25.908321,0.000000,25.908321,2.600000
313_RTPV_5-17,17,2.200000,25.908321,0.000000,25.908321,2.200000
313_RTPV_6-17,17,2.900000,25.908321,0.000000,25.908321,2.900000
313_RTPV_7-17,17,1.800000,25.908321,0.000000,25.908321,1.800000
313_RTPV_8-17,17,1.600000,25.908321,0.000000,25.908321,1.600000
313_RTPV_9-17,17,1.700000,25.908321,0.000000,25.908321,1.700000
313_RTPV_10-17,17,1.700000,25.908321,0.000000,25.908321,1.700000
313_RTPV_11-17,17,1.600000,25.908321,0.000000,25.908321,1.600000
313_RTPV_12-17,17,0.200000,25.908321,0.000000,25.908321,0.200000
320_RTPV_1-17,17,0.200000,25.908321,0.000000,25.908321,0.200000
320_RTPV_2-17,17,0.200000,25.908321,0.000000,25.908321,0.200000
320_RTPV_3-17,17,0.600000,25.908321,0.000000,25.908321,0.600000
313_RTPV_13-17,17,1.000000,25.908321,0.000000,25.908321,1.000000
320_RTPV_4-17,17,0.700000,25.908321,0.000000,25.908321,0.700000
320_RTPV_5-17,17,0.700000,25.908321,0.000000,25.908321,0.700000
320_RTPV_6-17,17,0.000000,25.908321,0.000000,25.908321,0.000000
309_WIND_1-17,17,33.600000,25.908321,0.000000,25.908321,33.600000
317_WIND_1-17,17,73.800000,25.908321,0.000000,25.908321,73.800000
303_WIND_1-17,17,157.400000,25.908321,0.000000,25.908321,157.400000
320_PV_1-18,18,0.000000,25.604235,0.000000,25.604235,0.000000
314_PV_1-18,18,0.000000,26.694140,0.000000,26.694140,0.000000
314_PV_2-18,18,0.000000,26.694140,0.000000,26.694140,0.000000
313_PV_1-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
314_PV_3-18,18,0.000000,26.694140,0.000000,26.694140,0.000000
314_PV_4-18,18,0.000000,26.694140,0.000000,26.694140,0.000000
313_PV_2-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
310_PV_1-18,18,0.000000,29.013435,0.000000,29.013435,0.000000
324_PV_1-18,18,0.000000,12.629557,0.000000,12.629557,0.000000
312_PV_1-18,18,0.000000,30.477360,0.000000,30.477360,0.000000
310_PV_2-18,18,0.000000,29.013435,0.000000,29.013435,0.000000
324_PV_2-18,18,0.000000,12.629557,0.000000,12.629557,0.000000
324_PV_3-18,18,0.000000,12.629557,0.000000,12.629557,0.000000
319_PV_1-18,18,0.000000,24.104282,0.000000,24.104282,0.000000
308_RTPV_1-18,18,0.000000,33.333766,0.000000,33.333766,0.000000
313_RTPV_1-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
313_RTPV_2-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
313_RTPV_3-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
313_RTPV_4-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
313_RTPV_5-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
313_RTPV_6-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
313_RTPV_7-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
313_RTPV_8-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
313_RTPV_9-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
313_RTPV_10-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
313_RTPV_11-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
313_RTPV_12-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
320_RTPV_1-18,18,0.000000,25.604235,0.000000,25.604235,0.000000
320_RTPV_2-18,18,0.000000,25.604235,0.000000,25.604235,0.000000
320_RTPV_3-18,18,0.000000,25.604235,0.000000,25.604235,0.000000
313_RTPV_13-18,18,0.000000,29.323188,0.000000,29.323188,0.000000
320_RTPV_4-18,18,0.000000,25.604235,0.000000,25.604235,0.000000
320_RTPV_5-18,18,0.000000,25.604235,0.000000,25.604235,0.000000
320_RTPV_6-18,18,0.000000,25.604235,0.000000,25.604235,0.000000
309_WIND_1-18,18,110.500000,37.654096,0.000000,37.654096,110.500000
317_WIND_1-18,18,378.700000,21.658699,0.000000,21.658699,378.700000
303_WIND_1-18,18,540.644436,0.000000,0.000000,0.000000,559.500000
320_PV_1-19,19,0.000000,25.150615,0.000000,25.150615,0.000000
314_PV_1-19,19,0.000000,25.724453,0.000000,25.724453,0.000000
314_PV_2-19,19,0.000000,25.724453,0.000000,25.724453,0.000000
313_PV_1-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
314_PV_3-19,19,0.000000,25.724453,0.000000,25.724453,0.000000
314_PV_4-19,19,0.000000,25.724453,0.000000,25.724453,0.000000
313_PV_2-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
310_PV_1-19,19,0.000000,26.945568,0.000000,26.945568,0.000000
324_PV_1-19,19,0.000000,18.319415,0.000000,18.319415,0.000000
312_PV_1-19,19,0.000000,27.716328,0.000000,27.716328,0.000000
310_PV_2-19,19,0.000000,26.945568,0.000000,26.945568,0.000000
324_PV_2-19,19,0.000000,18.319415,0.000000,18.319415,0.000000
324_PV_3-19,19,0.000000,18.319415,0.000000,18.319415,0.000000
319_PV_1-19,19,0.000000,24.360886,0.000000,24.360886,0.000000
308_RTPV_1-19,19,0.000000,29.220233,0.000000,29.220233,0.000000
313_RTPV_1-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_2-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_3-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_4-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_5-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_6-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_7-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_8-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_9-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_10-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_11-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_12-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
320_RTPV_1-19,19,0.000000,25.150615,0.000000,25.150615,0.000000
320_RTPV_2-19,19,0.000000,25.150615,0.000000,25.150615,0.000000
320_RTPV_3-19,19,0.000000,25.150615,0.000000,25.150615,0.000000
313_RTPV_13-19,19,0.000000,27.108654,0.000000,27.108654,0.000000
320_RTPV_4-19,19,0.000000,25.150615,0.000000,25.150615,0.000000
320_RTPV_5-19,19,0.000000,25.150615,0.000000,25.150615,0.000000
320_RTPV_6-19,19,0.000000,25.150615,0.000000,25.150615,0.000000
309_WIND_1-19,19,120.200000,31.494898,0.000000,31.494898,120.200000
317_WIND_1-19,19,608.500000,23.073281,0.000000,23.073281,608.500000
303_WIND_1-19,19,488.800000,11.669921,0.000000,11.669921,488.800000
320_PV_1-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
314_PV_1-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
314_PV_2-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_PV_1-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
314_PV_3-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
314_PV_4-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_PV_2-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
310_PV_1-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
324_PV_1-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
312_PV_1-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
310_PV_2-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
324_PV_2-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
324_PV_3-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
319_PV_1-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
308_RTPV_1-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_1-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_2-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_3-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_4-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_5-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_6-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_7-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_8-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_9-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_10-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_11-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_12-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
320_RTPV_1-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
320_RTPV_2-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
320_RTPV_3-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
313_RTPV_13-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
320_RTPV_4-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
320_RTPV_5-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
320_RTPV_6-20,20,0.000000,22.732463,0.000000,22.732463,0.000000
309_WIND_1-20,20,96.700000,22.732463,0.000000,22.732463,96.700000
317_WIND_1-20,20,642.300000,22.732463,0.000000,22.732463,642.300000
303_WIND_1-20,20,397.700000,22.732463,0.000000,22.732463,397.700000
320_PV_1-21,21,0.000000,21.426388,0.000000,21.426388,0.000000
314_PV_1-21,21,0.000000,22.338454,0.000000,22.338454,0.000000
314_PV_2-21,21,0.000000,22.338454,0.000000,22.338454,0.000000
313_PV_1-21,21,0.000000,24.538520,0.000000,24.538520,0.000000
314_PV_3-21,21,0.000000,22.338454,0.000000,22.338454,0.000000
314_PV_4-21,21,0.000000,22.338454,0.000000,22.338454,0.000000
313_PV_2-21,21,0.000000,24.538520,0.000000,24.538520,0.000000
310_PV_1-21,21,0.000000,24.279309,0.000000,24.279309,0.000000
324_PV_1-21,21,0.000000,10.568790,0.000000,10.568790,0.000000
312_PV_1-21,21,0.000000,25.504365,0.000000,25.504365,0.000000
310_PV_2-21,21,0.000000,24.279309,0.000000,24.279309,0.000000
