,hour,dispatch,dual,offer,lmp,capacity
313_RTPV_5-2,2,0.000000,0.000000,,0.000000,32.300000
313_RTPV_6-2,2,0.000000,0.000000,,0.000000,33.750000
313_RTPV_7-2,2,0.000000,0.000000,,0.000000,36.066667
313_RTPV_8-2,2,0.000000,0.000000,,0.000000,33.550000
313_RTPV_9-2,2,0.000000,0.000000,,0.000000,36.666667
313_RTPV_10-2,2,0.000000,0.000000,,0.000000,36.808333
313_RTPV_11-2,2,0.000000,0.000000,,0.000000,35.350000
313_RTPV_12-2,2,0.000000,0.000000,,0.000000,15.375000
320_RTPV_1-2,2,0.000000,0.000000,,0.000000,15.416667
320_RTPV_2-2,2,0.000000,0.000000,,0.000000,15.150000
320_RTPV_3-2,2,0.000000,0.000000,,0.000000,15.550000
313_RTPV_13-2,2,0.000000,0.000000,,0.000000,15.108333
320_RTPV_4-2,2,0.000000,0.000000,,0.000000,15.525000
320_RTPV_5-2,2,0.000000,0.000000,,0.000000,16.125000
320_RTPV_6-2,2,0.000000,0.000000,,0.000000,5.133333
309_WIND_1-2,2,0.000000,0.000000,,0.000000,70.908333
317_WIND_1-2,2,0.000000,0.000000,,0.000000,314.908333
303_WIND_1-2,2,0.000000,0.000000,,0.000000,150.091667
320_PV_1-3,3,0.000000,0.000000,,0.000000,38.075000
314_PV_1-3,3,0.000000,0.000000,,0.000000,32.525000
314_PV_2-3,3,0.000000,0.000000,,0.000000,34.558333
313_PV_1-3,3,0.000000,0.000000,,0.000000,71.733333
314_PV_3-3,3,0.000000,0.000000,,0.000000,49.325000
314_PV_4-3,3,0.000000,0.000000,,0.000000,28.891667
313_PV_2-3,3,0.000000,0.000000,,0.000000,58.450000
310_PV_1-3,3,0.000000,0.000000,,0.000000,33.366667
324_PV_1-3,3,0.000000,0.000000,,0.000000,40.558333
312_PV_1-3,3,0.000000,0.000000,,0.000000,60.816667
310_PV_2-3,3,0.000000,0.000000,,0.000000,28.075000
324_PV_2-3,3,0.000000,0.000000,,0.000000,38.858333
324_PV_3-3,3,0.000000,0.000000,,0.000000,35.241667
319_PV_1-3,3,0.000000,0.000000,,0.000000,116.141667
308_RTPV_1-3,3,0.000000,0.000000,,0.000000,69.966667
313_RTPV_1-3,3,0.000000,0.000000,,0.000000,68.558333
313_RTPV_2-3,3,0.000000,0.000000,,0.000000,44.116667
313_RTPV_3-3,3,0.000000,0.000000,,0.000000,39.825000
313_RTPV_4-3,3,0.000000,0.000000,,0.000000,39.025000
313_RTPV_5-3,3,0.000000,0.000000,,0.000000,37.083333
313_RTPV_6-3,3,0.000000,0.000000,,0.000000,41.416667
313_RTPV_7-3,3,0.000000,0.000000,,0.000000,44.391667
313_RTPV_8-3,3,0.000000,0.000000,,0.000000,39.358333
313_RTPV_9-3,3,0.000000,0.000000,,0.000000,44.908333
313_RTPV_10-3,3,0.000000,0.000000,,0.000000,46.525000
313_RTPV_11-3,3,0.000000,0.000000,,0.000000,42.525000
313_RTPV_12-3,3,0.000000,0.000000,,0.000000,19.283333
320_RTPV_1-3,3,0.000000,0.000000,,0.000000,19.041667
320_RTPV_2-3,3,0.000000,0.000000,,0.000000,18.825000
320_RTPV_3-3,3,0.000000,0.000000,,0.000000,18.891667
313_RTPV_13-3,3,0.000000,0.000000,,0.000000,19.308333
320_RTPV_4-3,3,0.000000,0.000000,,0.000000,17.891667
320_RTPV_5-3,3,0.000000,0.000000,,0.000000,18.983333
320_RTPV_6-3,3,0.000000,0.000000,,0.000000,6.350000
309_WIND_1-3,3,0.000000,0.000000,,0.000000,34.750000
317_WIND_1-3,3,0.000000,0.000000,,0.000000,169.650000
303_WIND_1-3,3,0.000000,0.000000,,0.000000,104.641667
320_PV_1-4,4,0.000000,0.000000,,0.000000,34.533333
314_PV_1-4,4,0.000000,0.000000,,0.000000,33.550000
314_PV_2-4,4,0.000000,0.000000,,0.000000,32.650000
313_PV_1-4,4,0.000000,0.000000,,0.000000,68.741667
314_PV_3-4,4,0.000000,0.000000,,0.000000,69.691667
314_PV_4-4,4,0.000000,0.000000,,0.000000,37.733333
313_PV_2-4,4,0.000000,0.000000,,0.000000,73.091667
310_PV_1-4,4,0.000000,0.000000,,0.000000,37.591667
324_PV_1-4,4,0.000000,0.000000,,0.000000,37.916667
312_PV_1-4,4,0.000000,0.000000,,0.000000,68.975000
310_PV_2-4,4,0.000000,0.000000,,0.000000,34.791667
324_PV_2-4,4,0.000000,0.000000,,0.000000,38.358333
324_PV_3-4,4,0.000000,0.000000,,0.000000,38.625000
319_PV_1-4,4,0.000000,0.000000,,0.000000,99.716667
308_RTPV_1-4,4,0.000000,0.000000,,0.000000,72.516667
313_RTPV_1-4,4,0.000000,0.000000,,0.000000,73.450000
313_RTPV_2-4,4,0.000000,0.000000,,0.000000,50.633333
313_RTPV_3-4,4,0.000000,0.000000,,0.000000,40.491667
313_RTPV_4-4,4,0.000000,0.000000,,0.000000,43.650000
313_RTPV_5-4,4,0.000000,0.000000,,0.000000,38.808333
313_RTPV_6-4,4,0.000000,0.000000,,0.000000,45.308333
313_RTPV_7-4,4,0.000000,0.000000,,0.000000,49.858333
313_RTPV_8-4,4,0.000000,0.000000,,0.000000,45.158333
313_RTPV_9-4,4,0.000000,0.000000,,0.000000,49.316667
313_RTPV_10-4,4,0.000000,0.000000,,0.000000,41.300000
313_RTPV_11-4,4,0.000000,0.000000,,0.000000,46.158333
313_RTPV_12-4,4,0.000000,0.000000,,0.000000,21.066667
320_RTPV_1-4,4,0.000000,0.000000,,0.000000,21.141667
320_RTPV_2-4,4,0.000000,0.000000,,0.000000,19.858333
320_RTPV_3-4,4,0.000000,0.000000,,0.000000,20.258333
313_RTPV_13-4,4,0.000000,0.000000,,0.000000,21.175000
320_RTPV_4-4,4,0.000000,0.000000,,0.000000,16.241667
320_RTPV_5-4,4,0.000000,0.000000,,0.000000,19.266667
320_RTPV_6-4,4,0.000000,0.000000,,0.000000,7.341667
309_WIND_1-4,4,0.000000,0.000000,,0.000000,19.091667
317_WIND_1-4,4,0.000000,0.000000,,0.000000,141.350000
303_WIND_1-4,4,0.000000,0.000000,,0.000000,93.541667
320_PV_1-5,5,0.000000,0.000000,,0.000000,37.566667
314_PV_1-5,5,0.000000,0.000000,,0.000000,35.475000
314_PV_2-5,5,0.000000,0.000000,,0.000000,28.841667
313_PV_1-5,5,0.000000,0.000000,,0.000000,75.675000
314_PV_3-5,5,0.000000,0.000000,,0.000000,71.683333
314_PV_4-5,5,0.000000,0.000000,,0.000000,26.766667
313_PV_2-5,5,0.000000,0.000000,,0.000000,78.183333
310_PV_1-5,5,0.000000,0.000000,,0.000000,37.283333
324_PV_1-5,5,0.000000,0.000000,,0.000000,30.483333
312_PV_1-5,5,0.000000,0.000000,,0.000000,74.900000
310_PV_2-5,5,0.000000,0.000000,,0.000000,38.508333
324_PV_2-5,5,0.000000,0.000000,,0.000000,37.141667
324_PV_3-5,5,0.000000,0.000000,,0.000000,40.883333
319_PV_1-5,5,0.000000,0.000000,,0.000000,114.008333
308_RTPV_1-5,5,0.000000,0.000000,,0.000000,74.316667
313_RTPV_1-5,5,0.000000,0.000000,,0.000000,74.375000
313_RTPV_2-5,5,0.000000,0.000000,,0.000000,52.391667
313_RTPV_3-5,5,0.000000,0.000000,,0.000000,43.075000
313_RTPV_4-5,5,0.000000,0.000000,,0.000000,43.258333
313_RTPV_5-5,5,0.000000,0.000000,,0.000000,40.191667
313_RTPV_6-5,5,0.000000,0.000000,,0.000000,46.358333
313_RTPV_7-5,5,0.000000,0.000000,,0.000000,48.158333
313_RTPV_8-5,5,0.000000,0.000000,,0.000000,47.408333
313_RTPV_9-5,5,0.000000,0.000000,,0.000000,49.841667
313_RTPV_10-5,5,0.000000,0.000000,,0.000000,44.516667
313_RTPV_11-5,5,0.000000,0.000000,,0.000000,45.991667
313_RTPV_12-5,5,0.000000,0.000000,,0.000000,20.883333
320_RTPV_1-5,5,0.000000,0.000000,,0.000000,21.958333
320_RTPV_2-5,5,0.000000,0.000000,,0.000000,19.466667
320_RTPV_3-5,5,0.000000,0.000000,,0.000000,20.341667
313_RTPV_13-5,5,0.000000,0.000000,,0.000000,21.616667
320_RTPV_4-5,5,0.000000,0.000000,,0.000000,15.150000
320_RTPV_5-5,5,0.000000,0.000000,,0.000000,16.033333
320_RTPV_6-5,5,0.000000,0.000000,,0.000000,7.383333
309_WIND_1-5,5,0.000000,0.000000,,0.000000,23.783333
317_WIND_1-5,5,0.000000,0.000000,,0.000000,117.083333
303_WIND_1-5,5,0.000000,0.000000,,0.000000,103.566667
320_PV_1-6,6,0.000000,0.000000,,0.000000,38.408333
314_PV_1-6,6,0.000000,0.000000,,0.000000,34.908333
314_PV_2-6,6,0.000000,0.000000,,0.000000,30.783333
313_PV_1-6,6,0.000000,0.000000,,0.000000,71.991667
314_PV_3-6,6,0.000000,0.000000,,0.000000,69.816667
314_PV_4-6,6,0.000000,0.000000,,0.000000,31.100000
313_PV_2-6,6,0.000000,0.000000,,0.000000,74.658333
310_PV_1-6,6,0.000000,0.000000,,0.000000,42.350000
324_PV_1-6,6,0.000000,0.000000,,0.000000,37.666667
312_PV_1-6,6,0.000000,0.000000,,0.000000,73.975000
310_PV_2-6,6,0.000000,0.000000,,0.000000,39.233333
324_PV_2-6,6,0.000000,0.000000,,0.000000,36.041667
324_PV_3-6,6,0.000000,0.000000,,0.000000,37.708333
319_PV_1-6,6,0.000000,0.000000,,0.000000,94.450000
308_RTPV_1-6,6,0.000000,0.000000,,0.000000,68.775000
313_RTPV_1-6,6,0.000000,0.000000,,0.000000,68.400000
313_RTPV_2-6,6,0.000000,0.000000,,0.000000,48.408333
313_RTPV_3-6,6,0.000000,0.000000,,0.000000,36.683333
313_RTPV_4-6,6,0.000000,0.000000,,0.000000,39.725000
313_RTPV_5-6,6,0.000000,0.000000,,0.000000,36.541667
313_RTPV_6-6,6,0.000000,0.000000,,0.000000,42.216667
313_RTPV_7-6,6,0.000000,0.000000,,0.000000,42.016667
313_RTPV_8-6,6,0.000000,0.000000,,0.000000,44.716667
313_RTPV_9-6,6,0.000000,0.000000,,0.000000,45.300000
313_RTPV_10-6,6,0.000000,0.000000,,0.000000,41.875000
313_RTPV_11-6,6,0.000000,0.000000,,0.000000,47.700000
313_RTPV_12-6,6,0.000000,0.000000,,0.000000,19.675000
320_RTPV_1-6,6,0.000000,0.000000,,0.000000,20.991667
320_RTPV_2-6,6,0.000000,0.000000,,0.000000,17.650000
320_RTPV_3-6,6,0.000000,0.000000,,0.000000,19.900000
313_RTPV_13-6,6,0.000000,0.000000,,0.000000,19.033333
320_RTPV_4-6,6,0.000000,0.000000,,0.000000,17.716667
320_RTPV_5-6,6,0.000000,0.000000,,0.000000,16.783333
320_RTPV_6-6,6,0.000000,0.000000,,0.000000,6.775000
309_WIND_1-6,6,0.000000,0.000000,,0.000000,29.608333
317_WIND_1-6,6,0.000000,0.000000,,0.000000,90.900000
303_WIND_1-6,6,0.000000,0.000000,,0.000000,112.133333
320_PV_1-7,7,0.000000,0.000000,,0.000000,35.091667
314_PV_1-7,7,0.000000,0.000000,,0.000000,35.475000
314_PV_2-7,7,0.000000,0.000000,,0.000000,35.158333
313_PV_1-7,7,0.000000,0.000000,,0.000000,66.425000
314_PV_3-7,7,0.000000,0.000000,,0.000000,64.133333
314_PV_4-7,7,0.000000,0.000000,,0.000000,36.891667
313_PV_2-7,7,0.000000,0.000000,,0.000000,64.408333
310_PV_1-7,7,0.000000,0.000000,,0.000000,36.608333
324_PV_1-7,7,0.000000,0.000000,,0.000000,37.558333
312_PV_1-7,7,0.000000,0.000000,,0.000000,66.583333
310_PV_2-7,7,0.000000,0.000000,,0.000000,38.850000
324_PV_2-7,7,0.000000,0.000000,,0.000000,36.916667
324_PV_3-7,7,0.000000,0.000000,,0.000000,35.241667
319_PV_1-7,7,0.000000,0.000000,,0.000000,91.408333
308_RTPV_1-7,7,0.000000,0.000000,,0.000000,57.141667
313_RTPV_1-7,7,0.000000,0.000000,,0.000000,57.083333
313_RTPV_2-7,7,0.000000,0.000000,,0.000000,38.858333
313_RTPV_3-7,7,0.000000,0.000000,,0.000000,30.508333
313_RTPV_4-7,7,0.000000,0.000000,,0.000000,31.875000
313_RTPV_5-7,7,0.000000,0.000000,,0.000000,30.041667
313_RTPV_6-7,7,0.000000,0.000000,,0.000000,33.983333
313_RTPV_7-7,7,0.000000,0.000000,,0.000000,32.875000
313_RTPV_8-7,7,0.000000,0.000000,,0.000000,34.508333
313_RTPV_9-7,7,0.000000,0.000000,,0.000000,35.750000
313_RTPV_10-7,7,0.000000,0.000000,,0.000000,37.833333
313_RTPV_11-7,7,0.000000,0.000000,,0.000000,38.491667
313_RTPV_12-7,7,0.000000,0.000000,,0.000000,14.491667
320_RTPV_1-7,7,0.000000,0.000000,,0.000000,17.191667
320_RTPV_2-7,7,0.000000,0.000000,,0.000000,15.208333
320_RTPV_3-7,7,0.000000,0.000000,,0.000000,15.416667
313_RTPV_13-7,7,0.000000,0.000000,,0.000000,15.550000
320_RTPV_4-7,7,0.000000,0.000000,,0.000000,14.466667
320_RTPV_5-7,7,0.000000,0.000000,,0.000000,16.075000
320_RTPV_6-7,7,0.000000,0.000000,,0.000000,5.325000
309_WIND_1-7,7,0.000000,0.000000,,0.000000,27.025000
317_WIND_1-7,7,0.000000,0.000000,,0.000000,56.425000
303_WIND_1-7,7,0.000000,0.000000,,0.000000,89.000000
320_PV_1-8,8,0.000000,0.000000,,0.000000,29.808333
314_PV_1-8,8,0.000000,0.000000,,0.000000,31.566667
314_PV_2-8,8,0.000000,0.000000,,0.000000,30.341667
313_PV_1-8,8,0.000000,0.000000,,0.000000,51.925000
314_PV_3-8,8,0.000000,0.000000,,0.000000,49.475000
314_PV_4-8,8,0.000000,0.000000,,0.000000,31.441667
313_PV_2-8,8,0.000000,0.000000,,0.000000,49.975000
310_PV_1-8,8,0.000000,0.000000,,0.000000,31.358333
324_PV_1-8,8,0.000000,0.000000,,0.000000,32.041667
312_PV_1-8,8,0.000000,0.000000,,0.000000,51.216667
310_PV_2-8,8,0.000000,0.000000,,0.000000,33.400000
324_PV_2-8,8,0.000000,0.000000,,0.000000,31.875000
324_PV_3-8,8,0.000000,0.000000,,0.000000,32.400000
319_PV_1-8,8,0.000000,0.000000,,0.000000,112.233333
308_RTPV_1-8,8,0.000000,0.000000,,0.000000,37.025000
313_RTPV_1-8,8,0.000000,0.000000,,0.000000,36.325000
313_RTPV_2-8,8,0.000000,0.000000,,0.000000,23.566667
313_RTPV_3-8,8,0.000000,0.000000,,0.000000,20.741667
313_RTPV_4-8,8,0.000000,0.000000,,0.000000,20.158333
313_RTPV_5-8,8,0.000000,0.000000,,0.000000,18.350000
313_RTPV_6-8,8,0.000000,0.000000,,0.000000,20.950000
313_RTPV_7-8,8,0.000000,0.000000,,0.000000,21.358333
313_RTPV_8-8,8,0.000000,0.000000,,0.000000,19.808333
313_RTPV_9-8,8,0.000000,0.000000,,0.000000,21.983333
313_RTPV_10-8,8,0.000000,0.000000,,0.000000,22.758333
313_RTPV_11-8,8,0.000000,0.000000,,0.000000,23.341667
313_RTPV_12-8,8,0.000000,0.000000,,0.000000,8.891667
320_RTPV_1-8,8,0.000000,0.000000,,0.000000,10.683333
320_RTPV_2-8,8,0.000000,0.000000,,0.000000,9.575000
320_RTPV_3-8,8,0.000000,0.000000,,0.000000,9.358333
313_RTPV_13-8,8,0.000000,0.000000,,0.000000,9.825000
320_RTPV_4-8,8,0.000000,0.000000,,0.000000,9.375000
320_RTPV_5-8,8,0.000000,0.000000,,0.000000,9.808333
320_RTPV_6-8,8,0.000000,0.000000,,0.000000,3.141667
309_WIND_1-8,8,0.000000,0.000000,,0.000000,20.400000
317_WIND_1-8,8,0.000000,0.000000,,0.000000,43.066667
303_WIND_1-8,8,0.000000,0.000000,,0.000000,28.583333
320_PV_1-9,9,0.000000,0.000000,,0.000000,9.508333
314_PV_1-9,9,0.000000,0.000000,,0.000000,15.375000
314_PV_2-9,9,0.000000,0.000000,,0.000000,20.725000
313_PV_1-9,9,0.000000,0.000000,,0.000000,21.241667
314_PV_3-9,9,0.000000,0.000000,,0.000000,19.883333
314_PV_4-9,9,0.000000,0.000000,,0.000000,21.058333
313_PV_2-9,9,0.000000,0.000000,,0.000000,20.975000
310_PV_1-9,9,0.000000,0.000000,,0.000000,16.525000
324_PV_1-9,9,0.000000,0.000000,,0.000000,15.475000
312_PV_1-9,9,0.000000,0.000000,,0.000000,22.033333
310_PV_2-9,9,0.000000,0.000000,,0.000000,15.358333
324_PV_2-9,9,0.000000,0.000000,,0.000000,14.308333
324_PV_3-9,9,0.000000,0.000000,,0.000000,16.300000
319_PV_1-9,9,0.000000,0.000000,,0.000000,50.175000
308_RTPV_1-9,9,0.000000,0.000000,,0.000000,8.658333
313_RTPV_1-9,9,0.000000,0.000000,,0.000000,9.283333
313_RTPV_2-9,9,0.000000,0.000000,,0.000000,4.558333
313_RTPV_3-9,9,0.000000,0.000000,,0.000000,5.241667
313_RTPV_4-9,9,0.000000,0.000000,,0.000000,5.133333
313_RTPV_5-9,9,0.000000,0.000000,,0.000000,3.858333
313_RTPV_6-9,9,0.000000,0.000000,,0.000000,5.066667
313_RTPV_7-9,9,0.000000,0.000000,,0.000000,5.166667
313_RTPV_8-9,9,0.000000,0.000000,,0.000000,3.800000
313_RTPV_9-9,9,0.000000,0.000000,,0.000000,5.191667
313_RTPV_10-9,9,0.000000,0.000000,,0.000000,5.041667
313_RTPV_11-9,9,0.000000,0.000000,,0.000000,5.975000
313_RTPV_12-9,9,0.000000,0.000000,,0.000000,1.875000
320_RTPV_1-9,9,0.000000,0.000000,,0.000000,2.516667
320_RTPV_2-9,9,0.000000,0.000000,,0.000000,2.316667
320_RTPV_3-9,9,0.000000,0.000000,,0.000000,1.816667
313_RTPV_13-9,9,0.000000,0.000000,,0.000000,2.300000
320_RTPV_4-9,9,0.000000,0.000000,,0.000000,2.225000
320_RTPV_5-9,9,0.000000,0.000000,,0.000000,3.050000
320_RTPV_6-9,9,0.000000,0.000000,,0.000000,0.558333
309_WIND_1-9,9,0.000000,0.000000,,0.000000,17.100000
317_WIND_1-9,9,0.000000,0.000000,,0.000000,19.325000
303_WIND_1-9,9,0.000000,0.000000,,0.000000,6.683333
320_PV_1-10,10,0.000000,0.000000,,0.000000,0.000000
314_PV_1-10,10,0.000000,0.000000,,0.000000,0.000000
314_PV_2-10,10,0.000000,0.000000,,0.000000,0.000000
313_PV_1-10,10,0.000000,0.000000,,0.000000,0.000000
314_PV_3-10,10,0.000000,0.000000,,0.000000,0.000000
314_PV_4-10,10,0.000000,0.000000,,0.000000,0.000000
313_PV_2-10,10,0.000000,0.000000,,0.000000,0.000000
310_PV_1-10,10,0.000000,0.000000,,0.000000,0.000000
324_PV_1-10,10,0.000000,0.000000,,0.000000,0.000000
312_PV_1-10,10,0.000000,0.000000,,0.000000,0.000000
310_PV_2-10,10,0.000000,0.000000,,0.000000,0.000000
324_PV_2-10,10,0.000000,0.000000,,0.000000,0.000000
324_PV_3-10,10,0.000000,0.000000,,0.000000,0.000000
319_PV_1-10,10,0.000000,0.000000,,0.000000,0.000000
308_RTPV_1-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_1-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_2-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_3-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_4-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_5-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_6-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_7-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_8-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_9-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_10-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_11-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_12-10,10,0.000000,0.000000,,0.000000,0.000000
320_RTPV_1-10,10,0.000000,0.000000,,0.000000,0.000000
320_RTPV_2-10,10,0.000000,0.000000,,0.000000,0.000000
320_RTPV_3-10,10,0.000000,0.000000,,0.000000,0.000000
313_RTPV_13-10,10,0.000000,0.000000,,0.000000,0.000000
320_RTPV_4-10,10,0.000000,0.000000,,0.000000,0.000000
320_RTPV_5-10,10,0.000000,0.000000,,0.000000,0.000000
320_RTPV_6-10,10,0.000000,0.000000,,0.000000,0.000000
309_WIND_1-10,10,0.000000,0.000000,,0.000000,22.508333
317_WIND_1-10,10,0.000000,0.000000,,0.000000,23.533333
303_WIND_1-10,10,0.000000,0.000000,,0.000000,8.066667
320_PV_1-11,11,0.000000,0.000000,,0.000000,0.000000
314_PV_1-11,11,0.000000,0.000000,,0.000000,0.000000
314_PV_2-11,11,0.000000,0.000000,,0.000000,0.000000
313_PV_1-11,11,0.000000,0.000000,,0.000000,0.000000
314_PV_3-11,11,0.000000,0.000000,,0.000000,0.000000
314_PV_4-11,11,0.000000,0.000000,,0.000000,0.000000
313_PV_2-11,11,0.000000,0.000000,,0.000000,0.000000
310_PV_1-11,11,0.000000,0.000000,,0.000000,0.000000
324_PV_1-11,11,0.000000,0.000000,,0.000000,0.000000
312_PV_1-11,11,0.000000,0.000000,,0.000000,0.000000
310_PV_2-11,11,0.000000,0.000000,,0.000000,0.000000
324_PV_2-11,11,0.000000,0.000000,,0.000000,0.000000
324_PV_3-11,11,0.000000,0.000000,,0.000000,0.000000
319_PV_1-11,11,0.000000,0.000000,,0.000000,0.000000
308_RTPV_1-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_1-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_2-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_3-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_4-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_5-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_6-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_7-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_8-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_9-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_10-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_11-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_12-11,11,0.000000,0.000000,,0.000000,0.000000
320_RTPV_1-11,11,0.000000,0.000000,,0.000000,0.000000
320_RTPV_2-11,11,0.000000,0.000000,,0.000000,0.000000
320_RTPV_3-11,11,0.000000,0.000000,,0.000000,0.000000
313_RTPV_13-11,11,0.000000,0.000000,,0.000000,0.000000
320_RTPV_4-11,11,0.000000,0.000000,,0.000000,0.000000
320_RTPV_5-11,11,0.000000,0.000000,,0.000000,0.000000
320_RTPV_6-11,11,0.000000,0.000000,,0.000000,0.000000
309_WIND_1-11,11,0.000000,0.000000,,0.000000,36.850000
317_WIND_1-11,11,0.000000,0.000000,,0.000000,63.700000
303_WIND_1-11,11,0.000000,0.000000,,0.000000,12.741667
320_PV_1-12,12,0.000000,0.000000,,0.000000,0.000000
314_PV_1-12,12,0.000000,0.000000,,0.000000,0.000000
314_PV_2-12,12,0.000000,0.000000,,0.000000,0.000000
313_PV_1-12,12,0.000000,0.000000,,0.000000,0.000000
314_PV_3-12,12,0.000000,0.000000,,0.000000,0.000000
314_PV_4-12,12,0.000000,0.000000,,0.000000,0.000000
313_PV_2-12,12,0.000000,0.000000,,0.000000,0.000000
310_PV_1-12,12,0.000000,0.000000,,0.000000,0.000000
324_PV_1-12,12,0.000000,0.000000,,0.000000,0.000000
312_PV_1-12,12,0.000000,0.000000,,0.000000,0.000000
310_PV_2-12,12,0.000000,0.000000,,0.000000,0.000000
324_PV_2-12,12,0.000000,0.000000,,0.000000,0.000000
324_PV_3-12,12,0.000000,0.000000,,0.000000,0.000000
319_PV_1-12,12,0.000000,0.000000,,0.000000,0.000000
