timepoint,zone,gross_load
17,314,93.90066437263158
17,315,153.43562168105262
17,316,48.40240431578947
17,317,0.0
17,318,161.18000637157897
17,319,87.60835181157894
17,320,61.95507752421052
17,321,0.0
17,322,0.0
17,323,0.0
17,324,0.0
17,325,0.0
18,301,58.47579879157895
18,302,52.519930396140346
18,303,97.45966465263159
18,304,40.066751023859645
18,305,38.44242327964912
18,306,73.63619107087719
18,307,67.68032267543859
18,308,92.58668141999999
18,309,94.75245174561402
18,310,105.58130337368422
18,311,0.0
18,312,0.0
18,313,143.48228407192983
18,314,105.03986079228069
18,315,171.63729830491226
18,316,54.14425814035087
18,317,0.0
18,318,180.30037960736843
18,319,98.00110723403508
18,320,69.30465041964912
18,321,0.0
18,322,0.0
18,323,0.0
18,324,0.0
18,325,0.0
19,301,60.167035743157896
19,302,54.0389117322807
19,303,100.27839290526316
19,304,41.22556152771929
19,305,39.55425497929824
19,306,75.76589686175438
19,307,69.63777285087718
19,308,95.26447326
19,309,97.49288199122806
19,310,108.63492564736843
19,311,0.0
19,312,0.0
19,313,147.63207844385965
19,314,108.0778234645614
19,315,176.60139194982455
19,316,55.71021828070175
19,317,0.0
19,318,185.51502687473686
19,319,100.83549508807016
19,320,71.30907939929824
19,321,0.0
19,322,0.0
19,323,0.0
19,324,0.0
19,325,0.0
20,301,58.78329642947369
20,302,52.796108830175434
20,303,97.97216071578947
20,304,40.27744384982456
20,305,38.644574504561405
20,306,74.02341031859649
20,307,68.03622271929824
20,308,93.07355267999999
20,309,95.25071180701754
20,310,106.13650744210527
20,311,0.0
20,312,0.0
20,313,144.2367921649123
20,314,105.59221766035087
20,315,172.53986081614033
20,316,54.428978175438594
20,317,0.0
20,318,181.24849732421052
20,319,98.51645049754384
20,320,69.6690920645614
20,321,0.0
20,322,0.0
20,323,0.0
20,324,0.0
20,325,0.0
21,301,57.092059477894736
21,302,51.277127494035085
21,303,95.1534324631579
21,304,39.11863334596491
21,305,37.53274280491228
21,306,71.8937045277193
21,307,66.07877254385964
21,308,90.39576084
21,309,92.5102815614035
21,310,103.08288516842106
21,311,0.0
21,312,0.0
21,313,140.08699779298246
21,314,102.55425498807017
21,315,167.57576717122805
21,316,52.86301803508771
21,317,0.0
21,318,176.0338500568421
21,319,95.68206264350876
21,320,67.66466308491228
21,321,0.0
21,322,0.0
21,323,0.0
21,324,0.0
21,325,0.0
22,301,54.666244875789474
22,302,49.098386601403504
22,303,91.11040812631579
22,304,37.456501118596485
22,305,35.93799431649123
22,306,68.83897502877193
22,307,63.27111675438596
22,308,86.55488771999998
22,309,88.57956345614033
22,310,98.7029421368421
22,311,0.0
22,312,0.0
22,313,134.13476751929824
22,314,98.19677320280701
22,315,160.4555520891228
22,316,50.61689340350876
22,317,0.0
22,318,168.5542550336842
22,319,91.61657706035086
22,320,64.78962355649122
22,321,0.0
22,322,0.0
22,323,0.0
22,324,0.0
22,325,0.0
23,301,51.31793736000001
23,302,46.091110406666665
23,303,85.5298956
23,304,35.16229041333334
23,305,33.73679215333333
23,306,64.62258778666667
23,307,59.395760833333334
23,308,81.25340082000001
23,309,83.15406516666667
23,310,92.65738690000002
23,311,0.0
23,312,0.0
23,313,125.91901296666667
23,314,92.18222081333333
23,315,150.62764947333335
23,316,47.51660866666667
23,317,0.0
23,318,158.23030686
23,319,86.00506168666666
23,320,60.82125909333333
23,321,0.0
23,322,0.0
23,323,0.0
23,324,0.0
23,325,0.0
24,301,48.32837708210527
24,302,43.40604237929824
24,303,80.54729513684211
24,304,33.113888000701756
24,305,31.771433081754385
24,306,60.85795632561404
24,307,55.93562162280701
24,308,76.51993037999999
24,309,78.30987027192982
24,310,87.25956973157895
24,311,0.0
24,312,0.0
24,313,118.58351784035088
24,314,86.81208475859648
24,315,141.8527364354386
24,316,44.74849729824561
24,317,0.0
24,318,149.0124960031579
24,319,80.99478010982456
24,320,57.27807654175438
24,321,0.0
24,322,0.0
24,323,0.0
24,324,0.0
24,325,0.0
